CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9624406,2,4,N,M,38,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9624406,3,1,N,M,63,-,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,01,,W,,-,-,2023
8698521,1,4,Y,M,39,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2018
8698521,2,2,N,F,88,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,A,,-,-,2018
8845772,1,5,Y,-,998,G,G,N,-,-,O,-,-,-,,47,22517,,A,F,0,0,A,2017,HYUNDAI,A,01,,,K,-,-,2019
8845772,2,4,N,M,6,D,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2019
8892080,1,1,Y,F,32,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2004,MAZDA,C,06,,W,,-,-,2019
8892080,2,4,N,M,35,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2019
9047613,1,1,Y,M,63,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,1971,VOLKSWAGEN,A,01,,B,,-,-,2020
9047613,2,4,N,M,39,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9293072,1,1,Y,-,998,G,G,S,-,B,,-,-,-,-,"- ",,,A,N,0,0,D,,-,A,01,,,,-,-,2021
9293072,2,4,N,F,30,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
8515493,1,4,Y,M,61,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
8515493,2,1,N,M,64,A,-,N,M,C,Y,-,-,-,-,"- ",,,N,-,0,0,B,2017,HONDA,A,01,,B,,-,-,2017
8636901,1,4,Y,M,34,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,W,,-,-,2018
8636901,2,1,N,F,48,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2016,"OTHER - BUS",-,,,B,,-,-,2018
8754734,1,1,Y,M,68,A,-,E,M,C,N,-,3,-,-,"- ",,,N,-,0,0,E,1992,FORD,A,01,,B,,-,-,2018
8754734,2,4,N,F,33,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2018
9194285,1,1,Y,M,998,G,G,N,-,-,,-,3,-,-,"- ",,,N,-,0,0,E,,-,A,01,,H,,-,-,2020
9194285,2,4,N,F,47,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
7029225,1,4,Y,M,46,A,-,E,-,-,O,-,3,-,,25,22350,,A,-,0,1,B,,-,L,04,,W,,-,-,2015
7029225,2,4,N,F,34,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7052325,1,1,Y,M,59,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2000,HONDA,A,01,,A,,-,-,2015
7052325,2,4,N,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2015
9376344,1,1,Y,M,998,G,G,E,-,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,FORD,A,01,,O,,-,-,2021
9376344,2,4,N,M,31,A,-,W,-,-,,-,3,-,,24,22450,A,A,-,0,1,B,,-,L,04,,W,,-,-,2021
8201088,1,1,Y,M,37,-,-,W,P,-,Y,-,3,-,-,"- ",,,F,-,0,0,O,2016,MERCEDES-BENZ,-,,,A,-,-,-,2017
8201088,2,4,N,F,44,-,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2017
9634758,1,1,Y,M,51,-,-,W,M,G,Y,-,3,-,-,"- ",,,J,-,0,0,E,2019,-,A,01,,A,,-,-,2023
9634758,2,4,N,M,24,-,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
8305474,1,4,Y,M,27,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,W,,-,-,2017
8305474,2,1,N,M,36,H,H,E,B,-,Y,-,-,-,-,"- ",,,N,-,0,0,A,2013,TOYOTA,A,01,,O,,-,-,2017
9636251,1,4,Y,M,998,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2023
9636251,2,1,N,M,70,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2004,-,A,01,,W,,-,-,2023
9285699,1,4,Y,M,37,D,-,E,-,-,N,-,3,-,,27,21650,,A,-,0,1,B,,-,L,04,,H,,-,-,2021
9285699,2,1,N,M,37,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,-,A,01,,O,,-,-,2021
8382145,1,1,N,-,998,G,G,-,-,-,,-,3,-,-,"- ",,,N,-,0,0,D,,-,-,,,,,-,-,2017
8382145,2,4,N,M,30,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
7157838,1,1,Y,F,49,A,-,N,M,E,Y,-,3,-,-,"- ",,,N,-,0,0,A,2006,CHRYSLER,A,01,,W,,-,-,2015
7157838,2,4,N,M,29,A,-,N,-,-,O,-,3,-,-,"- ",,,G,N,0,1,I,,-,L,04,,W,,-,-,2015
9362538,1,1,Y,M,25,A,-,W,M,G,Y,-,3,-,-,"- ",,,F,H,0,0,E,2019,FORD,A,01,,W,K,-,-,2021
9362538,2,4,N,M,43,A,-,E,-,-,N,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,W,K,-,-,2021
9543170,1,4,Y,M,43,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2022
9543170,2,1,N,M,70,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2001,-,A,01,,A,,-,-,2022
6557084,1,1,Y,M,61,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2000,HONDA,A,01,,A,,-,-,2014
6557084,2,4,N,M,57,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6565873,1,1,Y,M,51,H,H,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1995,BMW,A,01,,W,,-,-,2014
6565873,2,4,N,F,22,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2014
8438135,1,4,Y,M,33,C,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,0,B,,-,L,04,,O,,-,-,2017
8438135,2,2,N,F,24,H,H,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,O,,-,-,2017
8540104,1,1,Y,M,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2015,HONDA,A,01,,H,,-,-,2017
8540104,2,4,N,M,40,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2017
8619268,1,4,N,M,32,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2018
8936882,1,1,Y,M,38,A,-,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,E,2018,HONDA,A,01,,H,,-,-,2019
8936882,2,4,N,M,29,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2019
8995138,1,1,Y,F,44,-,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,-,2012,BMW,A,01,,B,,-,-,2019
8995138,2,4,N,F,33,-,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,-,,-,L,04,,A,,-,-,2019
9295586,1,1,Y,M,68,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,A,,-,-,2021
9295586,2,4,N,F,50,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9636303,1,1,Y,M,49,H,H,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2000,-,A,01,,B,,-,-,2023
9636303,2,4,N,M,55,H,H,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
7006969,1,3,Y,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2013,DODGE,A,08,,,,-,-,2014
7006969,2,4,N,M,47,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
8184142,1,1,Y,-,998,G,G,S,B,-,,-,3,-,,19,20001,A,A,-,0,0,B,,MINI,-,,,,,-,-,2016
8184142,2,4,N,F,29,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,L,04,,W,,-,-,2016
9396461,1,4,N,M,53,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2022
8205670,1,4,Y,M,51,A,-,S,-,-,O,-,3,-,,39,21201,D,A,-,0,1,B,,-,L,04,,H,,-,-,2016
8205670,2,1,N,M,33,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,MAZDA,A,01,,H,,-,-,2016
8360052,1,1,Y,M,55,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,M,2000,FORD,M,95,,H,,-,-,2017
8360052,2,4,N,M,68,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2017
9347324,1,1,N,F,998,-,-,N,-,-,,-,-,-,-,"- ",,,-,-,0,0,D,2019,-,-,,,H,,-,-,2021
9347324,2,4,N,F,38,-,-,S,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2021
9365784,1,1,Y,F,998,G,G,S,B,-,,-,3,-,-,"- ",,,N,-,0,0,E,2021,-,A,01,,W,,-,-,2021
9365784,2,4,N,F,29,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
6557088,1,3,Y,-,998,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2012,TOYOTA,A,01,,,,-,-,2014
6557088,2,4,N,M,45,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2014
9375877,1,1,Y,M,66,A,-,E,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,E,1992,-,D,72,,H,,-,-,2021
9375877,2,4,N,M,52,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9503245,1,1,Y,F,28,A,I,S,L,G,N,-,3,-,,47,16028,A,A,-,0,0,B,1995,-,A,01,,W,,-,-,2022
9503245,2,1,N,M,31,A,-,E,M,-,Y,-,3,-,-,"- ",,,I,-,0,1,B,2022,-,A,07,,A,,-,-,2022
9503245,3,4,N,F,29,A,-,E,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2022
6565869,1,4,Y,M,40,A,-,S,-,-,O,-,3,-,,25,22350,,A,K,0,1,D,,-,L,04,,O,,-,-,2014
6565869,2,1,N,M,29,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2007,NISSAN,A,01,,B,,-,-,2014
8423933,1,4,Y,M,43,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2017
8423933,2,1,N,M,31,A,-,W,P,W,Y,-,-,-,-,"- ",,,N,-,0,0,B,2000,SUZUKI,-,,,W,,-,-,2017
8539785,1,1,Y,M,60,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,MERCEDES-BENZ,A,01,,A,,-,-,2017
8539785,2,4,N,M,37,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
8758356,1,4,Y,M,33,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2018
8758356,2,1,N,M,69,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,K,2010,FORD,A,01,,B,,-,-,2018
6997518,1,1,Y,F,39,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,E,2004,LEXUS,A,07,,A,,-,-,2014
6997518,2,4,N,M,54,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
8777434,1,1,Y,F,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2014,NISSAN,A,01,,W,,-,-,2018
8777434,2,4,N,F,51,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2018
9252807,1,4,Y,M,34,C,-,S,-,-,N,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,H,,-,-,2021
9252807,2,1,N,F,40,C,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2011,FORD,A,01,,A,,-,-,2021
9481909,1,1,N,F,54,A,-,S,M,C,Y,-,3,-,-,"- ",,,A,N,0,0,F,2016,-,A,01,,W,,-,-,2022
9481909,2,4,N,M,28,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2022
6547568,1,4,Y,M,18,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2014
6547568,2,1,N,F,58,G,G,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1994,VOLVO,A,01,,H,,-,-,2014
6555273,1,4,Y,M,37,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6555273,2,1,N,M,43,A,-,W,M,G,Y,-,3,-,,31,22107,,A,N,0,0,D,2010,FORD,A,01,,W,,-,-,2014
6563706,1,4,Y,M,34,A,-,E,-,-,O,-,2,-,,44,27400,,A,-,0,1,B,,-,L,04,,W,,-,-,2014
6563706,2,1,N,F,50,A,-,N,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2011,SUBARU,A,01,,W,,-,-,2014
7006997,1,1,Y,M,26,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,AUDI,A,01,,W,,-,-,2014
7006997,2,4,N,M,29,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6565368,1,4,N,M,59,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6565368,2,4,N,M,27,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,W,,-,-,2014
7050678,1,1,Y,M,50,H,H,S,M,B,Y,-,3,-,-,"- ",,,F,-,0,0,D,2014,GMC,-,,,W,K,-,-,2015
7050678,2,4,N,M,27,H,H,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,O,,-,-,2015
7101768,1,1,Y,M,53,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,D,2015,FORD,A,01,,W,,-,-,2015
7101768,2,4,N,M,51,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,B,,-,-,2015
7110950,1,1,Y,M,59,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2010,FORD,A,01,,A,,-,-,2015
7110950,2,4,N,M,50,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7202035,1,1,Y,M,998,G,G,E,B,-,,-,3,-,-,"- ",,,N,-,0,0,B,1994,HONDA,A,01,,A,,-,-,2016
7202035,2,4,N,F,32,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8046835,1,4,Y,M,23,A,-,E,-,-,O,-,3,-,,25,22350,,A,K,0,1,B,,-,L,04,,W,,-,-,2016
8046835,2,1,N,M,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2016,BMW,A,01,,W,,-,-,2016
7014888,1,4,Y,M,30,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2014
7014888,2,1,N,F,30,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2012,JEEP,A,07,,W,,-,-,2014
7014889,1,1,Y,M,998,G,G,N,-,-,,-,-,-,,19,20001,A,A,-,0,0,A,,FIAT,-,99,,W,,-,-,2014
7014889,2,4,N,M,31,A,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
7014898,1,1,Y,M,25,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,TOYOTA,A,01,,O,,-,-,2014
7014898,2,4,N,F,34,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
8166256,1,4,N,M,41,A,-,W,-,-,O,-,3,-,-,"- ",,,H,-,0,1,P,,-,L,04,,W,,-,-,2016
8166256,2,1,N,F,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2012,HONDA,-,,,A,,-,-,2016
9626269,1,1,Y,M,38,A,-,E,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,B,2016,-,A,01,,O,-,-,-,2023
9626269,2,4,N,F,33,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
6546086,1,4,Y,M,38,A,-,N,-,-,O,-,3,-,,35,21456,B,A,-,0,0,R,,-,L,04,,O,,-,-,2014
6546086,2,2,N,F,62,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2014
6938279,1,4,Y,M,38,C,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2015
7014912,1,4,Y,M,36,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7014912,2,1,N,M,61,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2000,TOYOTA,A,01,,W,,-,-,2014
7025387,1,4,Y,M,31,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,J,,-,L,04,,W,,-,-,2015
7025387,2,1,N,M,36,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,ACADIAN,C,03,,A,,-,-,2015
7029215,1,1,Y,M,53,A,-,S,M,G,Y,-,3,-,-,"- ",,,M,-,0,0,B,1999,VOLKSWAGEN,A,01,,O,,-,-,2015
7029215,2,4,N,M,30,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7035601,1,1,Y,M,998,G,G,W,M,B,,-,3,-,,47,22517,,A,-,0,0,A,2014,TOYOTA,A,01,,O,,-,-,2015
7035601,2,4,N,M,35,G,G,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7034731,1,1,Y,M,34,H,H,S,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,F,2006,MERCEDES-BENZ,A,01,,B,,-,-,2015
7034731,2,4,N,M,42,-,,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,H,,-,-,2015
7034742,1,4,Y,M,50,A,-,E,-,-,O,-,3,-,-,"- ",,,K,-,0,1,Q,,-,L,04,,O,,-,-,2015
7034742,2,1,N,M,53,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,A,2015,KIA,A,01,,W,,-,-,2015
9469542,1,1,Y,M,61,A,-,N,M,G,Y,-,3,-,-,"- ",,,E,-,0,0,E,2007,-,A,01,,A,,-,-,2023
9469542,2,4,N,M,88,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
6997448,1,1,Y,M,998,G,G,E,-,-,,-,1,-,-,"- ",,,N,-,0,0,M,2015,NISSAN,A,01,,,,-,-,2014
6997448,2,4,N,M,38,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7035326,1,4,Y,M,34,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7035326,2,1,N,M,51,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,FORD,A,01,,W,,-,-,2014
7004057,1,4,N,F,38,A,-,N,-,-,O,-,3,-,-,"- ",,,J,-,0,1,B,,-,L,04,,W,,-,-,2014
7006832,1,4,Y,M,29,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,I,,-,L,04,,O,,-,-,2014
7006832,2,1,N,F,29,A,-,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,J,2009,"OTHER - BUS",I,10,,B,,-,-,2014
7008061,1,4,Y,M,43,A,-,N,-,-,O,-,3,-,,34,21950,A,A,-,0,0,B,,-,L,04,,W,,-,-,2014
7008061,2,2,N,F,50,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
7008073,1,4,Y,M,18,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,H,,-,-,2014
7008073,2,1,N,-,998,G,G,W,B,-,,-,-,-,-,"- ",,,-,-,0,0,D,,-,A,01,,,,-,-,2014
6854093,1,4,Y,M,51,C,E,N,-,-,O,-,-,-,,24,22450,,A,M,1,0,B,,-,L,04,,W,,-,-,2014
6854093,2,1,N,F,35,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2013,TOYOTA,A,07,,W,,-,-,2014
7008110,1,1,Y,M,35,A,-,E,M,G,Y,-,3,-,-,"- ",,,G,-,0,0,D,2012,AUDI,A,07,,A,,-,-,2014
7008110,2,4,N,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6937776,1,4,Y,M,23,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2014
6937776,2,2,N,F,63,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2014
6970945,1,1,Y,-,998,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,FORD,D,22,,,,-,-,2014
6970945,2,4,N,M,58,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7008134,1,1,Y,F,998,G,G,S,-,-,,-,-,-,-,"- ",,,-,-,0,0,D,,-,-,99,,A,,-,-,2014
7008134,2,4,N,M,37,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
6997232,1,4,Y,M,28,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,W,,-,-,2014
6997232,2,1,N,M,65,A,-,S,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,CHEVROLET,D,22,,B,,-,-,2014
7010028,1,1,Y,F,17,A,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,1995,NISSAN,-,,,A,,-,-,2014
7010028,2,4,N,M,31,A,-,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
7014879,1,1,Y,M,35,H,H,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2005,FORD,A,01,,W,,-,-,2014
7014879,2,4,N,M,24,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7014947,1,1,Y,F,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,2012,FIAT,A,01,,A,,-,-,2014
7014947,2,4,N,M,30,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7015163,1,4,N,M,24,H,H,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2014
7015163,2,1,N,M,48,H,H,E,M,B,Y,-,3,-,-,"- ",,,-,-,0,0,B,2013,BMW,A,01,,W,,-,-,2014
7025092,1,4,Y,M,28,A,-,W,-,-,O,-,C,-,-,"- ",,,N,-,0,1,B,,-,L,,,W,,-,-,2015
7025092,2,3,N,-,998,-,-,W,-,-,O,-,D,-,-,"- ",,,-,-,0,0,O,2001,CHEVROLET,D,,,,,-,-,2015
7025092,3,1,N,M,54,A,-,W,G,-,Y,-,-,-,-,"- ",,,N,-,0,0,B,2015,FREIGHTLINER,G,,,W,,-,-,2015
7025408,1,1,Y,M,59,A,-,E,M,P,Y,-,3,-,,47,22517,,A,-,0,0,O,2014,TOYOTA,A,01,,A,,-,-,2015
7025408,2,4,N,M,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
6997362,1,1,Y,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,TOYOTA,-,,,,,-,-,2014
6997362,2,4,N,M,42,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6997383,1,1,Y,M,998,D,-,W,-,-,,-,3,-,,19,20001,A,A,N,0,0,B,,BMW,A,01,,W,,-,-,2014
6997383,2,4,N,M,32,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
6997409,1,1,N,-,998,G,G,S,-,-,,-,3,-,-,"- ",,,-,-,0,0,B,,-,-,,,,,-,-,2014
6997409,2,4,Y,M,58,D,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,1,I,,-,L,04,,W,,-,-,2014
7035719,1,1,Y,M,40,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2004,"INTERNATIONAL HARVESTER",F,26,,W,,-,-,2014
7035719,2,4,N,F,31,H,H,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2014
7025487,1,1,Y,M,64,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2010,FORD,A,01,,W,,-,-,2015
7025487,2,4,N,F,27,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2015
7027589,1,4,Y,M,56,G,G,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,C,,-,L,04,,W,,-,-,2015
7034541,1,4,Y,F,57,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,L,04,,W,,-,-,2015
